L,B,D,Crane,POB,Power,LWI,MP,Fuel,ROV,DP,Deck_Area,Prof,MAU1,MAU2,CAPEX
140,30,14,800,150,15000,600,1,1,1,1,1492.4,21.142,0.7815,0.83514,305.71
160,30,14,800,150,15000,600,1,1,1,1,1873.3,20.537,0.76191,0.85514,322.57
180,30,14,800,150,15000,600,1,1,1,1,2262.1,19.933,0.74199,0.86494,339.44
120,35,14,800,150,15000,600,1,1,1,1,1462.4,21.142,0.7815,0.79012,305.71
140,35,14,800,150,15000,600,1,1,1,1,1907.6,20.437,0.75861,0.82806,325.39
160,35,14,800,150,15000,600,1,1,1,1,2363.3,19.731,0.73528,0.8466,345.07
180,35,14,800,150,15000,600,1,1,1,1,2828.6,19.026,0.71148,0.85482,364.75
160,25,8,400,250,15000,600,1,1,1,1,1202.8,23.071,0.80918,0.87863,244.08
180,25,8,400,250,15000,600,1,1,1,1,1517.2,22.783,0.80033,0.89234,252.11
140,30,8,400,250,15000,600,1,1,1,1,1297.9,22.956,0.80565,0.85162,247.29
160,30,8,400,250,15000,600,1,1,1,1,1678.7,22.611,0.79498,0.87471,256.93
180,30,8,400,250,15000,600,1,1,1,1,2067.5,22.265,0.78424,0.88781,266.57
120,35,8,400,250,15000,600,1,1,1,1,1267.9,22.956,0.80565,0.8066,247.29
140,35,8,400,250,15000,600,1,1,1,1,1713,22.553,0.7932,0.84817,258.53
160,35,8,400,250,15000,600,1,1,1,1,2168.8,22.15,0.78063,0.87063,269.78
180,35,8,400,250,15000,600,1,1,1,1,2634,21.747,0.76794,0.88309,281.03
160,25,11,400,250,15000,600,1,1,1,1,1202.8,22.208,0.78243,0.87115,268.17
180,25,11,400,250,15000,600,1,1,1,1,1517.2,21.812,0.76999,0.88369,279.22
140,30,11,400,250,15000,600,1,1,1,1,1297.9,22.049,0.77747,0.84368,272.59
160,30,11,400,250,15000,600,1,1,1,1,1678.7,21.574,0.76246,0.86533,285.85
180,30,11,400,250,15000,600,1,1,1,1,2067.5,21.099,0.74726,0.87691,299.1
120,35,11,400,250,15000,600,1,1,1,1,1267.9,22.049,0.77747,0.79866,272.59
140,35,11,400,250,15000,600,1,1,1,1,1713,21.495,0.75994,0.83854,288.05
160,35,11,400,250,15000,600,1,1,1,1,2168.8,20.941,0.74215,0.8592,303.52
180,35,11,400,250,15000,600,1,1,1,1,2634,20.386,0.72411,0.86973,318.98
160,25,14,400,250,15000,600,1,1,1,1,1202.8,21.344,0.75511,0.86314,292.27
180,25,14,400,250,15000,600,1,1,1,1,1517.2,20.84,0.73889,0.87434,306.33
140,30,14,400,250,15000,600,1,1,1,1,1297.9,21.142,0.74865,0.83514,297.89
160,30,14,400,250,15000,600,1,1,1,1,1678.7,20.537,0.72906,0.85514,314.76
180,30,14,400,250,15000,600,1,1,1,1,2067.5,19.933,0.70914,0.86494,331.63
120,35,14,400,250,15000,600,1,1,1,1,1267.9,21.142,0.74865,0.79012,297.89
140,35,14,400,250,15000,600,1,1,1,1,1713,20.437,0.72576,0.82806,317.57
160,35,14,400,250,15000,600,1,1,1,1,2168.8,19.731,0.70243,0.8466,337.25
180,35,14,400,250,15000,600,1,1,1,1,2634,19.026,0.67862,0.85482,356.93
160,25,8,600,250,15000,600,1,1,1,1,1199.9,23.071,0.82461,0.87863,248.78
180,25,8,600,250,15000,600,1,1,1,1,1514.3,22.783,0.81576,0.89234,256.82
140,30,8,600,250,15000,600,1,1,1,1,1294.9,22.956,0.82108,0.85162,252
160,30,8,600,250,15000,600,1,1,1,1,1675.7,22.611,0.81042,0.87471,261.64
180,30,8,600,250,15000,600,1,1,1,1,2064.5,22.265,0.79967,0.88781,271.27
120,35,8,600,250,15000,600,1,1,1,1,1264.9,22.956,0.82108,0.8066,252
140,35,8,600,250,15000,600,1,1,1,1,1710,22.553,0.80863,0.84817,263.24
160,35,8,600,250,15000,600,1,1,1,1,2165.8,22.15,0.79606,0.87063,274.49
180,35,8,600,250,15000,600,1,1,1,1,2631.1,21.747,0.78337,0.88309,285.73
160,25,11,600,250,15000,600,1,1,1,1,1199.9,22.208,0.79787,0.87115,272.88
180,25,11,600,250,15000,600,1,1,1,1,1514.3,21.812,0.78542,0.88369,283.93
140,30,11,600,250,15000,600,1,1,1,1,1294.9,22.049,0.7929,0.84368,277.3
160,30,11,600,250,15000,600,1,1,1,1,1675.7,21.574,0.77789,0.86533,290.55
180,30,11,600,250,15000,600,1,1,1,1,2064.5,21.099,0.76269,0.87691,303.81
120,35,11,600,250,15000,600,1,1,1,1,1264.9,22.049,0.7929,0.79866,277.3
140,35,11,600,250,15000,600,1,1,1,1,1710,21.495,0.77537,0.83854,292.76
160,35,11,600,250,15000,600,1,1,1,1,2165.8,20.941,0.75758,0.8592,308.23
180,35,11,600,250,15000,600,1,1,1,1,2631.1,20.386,0.73954,0.86973,323.69
160,25,14,600,250,15000,600,1,1,1,1,1199.9,21.344,0.77054,0.86314,296.98
180,25,14,600,250,15000,600,1,1,1,1,1514.3,20.84,0.75432,0.87434,311.04
140,30,14,600,250,15000,600,1,1,1,1,1294.9,21.142,0.76408,0.83514,302.6
160,30,14,600,250,15000,600,1,1,1,1,1675.7,20.537,0.74449,0.85514,319.47
180,30,14,600,250,15000,600,1,1,1,1,2064.5,19.933,0.72457,0.86494,336.34
120,35,14,600,250,15000,600,1,1,1,1,1264.9,21.142,0.76408,0.79012,302.6
140,35,14,600,250,15000,600,1,1,1,1,1710,20.437,0.74119,0.82806,322.28
160,35,14,600,250,15000,600,1,1,1,1,2165.8,19.731,0.71786,0.8466,341.96
180,35,14,600,250,15000,600,1,1,1,1,2631.1,19.026,0.69405,0.85482,361.64
160,25,8,800,250,15000,600,1,1,1,1,1197.4,23.071,0.84004,0.87863,253.49
180,25,8,800,250,15000,600,1,1,1,1,1511.8,22.783,0.83119,0.89234,261.52
140,30,8,800,250,15000,600,1,1,1,1,1292.4,22.956,0.83651,0.85162,256.7
160,30,8,800,250,15000,600,1,1,1,1,1673.3,22.611,0.82585,0.87471,266.34
180,30,8,800,250,15000,600,1,1,1,1,2062.1,22.265,0.8151,0.88781,275.98
120,35,8,800,250,15000,600,1,1,1,1,1262.4,22.956,0.83651,0.8066,256.7
140,35,8,800,250,15000,600,1,1,1,1,1707.6,22.553,0.82406,0.84817,267.95
160,35,8,800,250,15000,600,1,1,1,1,2163.3,22.15,0.81149,0.87063,279.2
180,35,8,800,250,15000,600,1,1,1,1,2628.6,21.747,0.7988,0.88309,290.44
160,25,11,800,250,15000,600,1,1,1,1,1197.4,22.208,0.8133,0.87115,277.59
180,25,11,800,250,15000,600,1,1,1,1,1511.8,21.812,0.80085,0.88369,288.63
140,30,11,800,250,15000,600,1,1,1,1,1292.4,22.049,0.80833,0.84368,282.01
160,30,11,800,250,15000,600,1,1,1,1,1673.3,21.574,0.79332,0.86533,295.26
180,30,11,800,250,15000,600,1,1,1,1,2062.1,21.099,0.77812,0.87691,308.52
120,35,11,800,250,15000,600,1,1,1,1,1262.4,22.049,0.80833,0.79866,282.01
140,35,11,800,250,15000,600,1,1,1,1,1707.6,21.495,0.7908,0.83854,297.47
160,35,11,800,250,15000,600,1,1,1,1,2163.3,20.941,0.77302,0.8592,312.93
180,35,11,800,250,15000,600,1,1,1,1,2628.6,20.386,0.75497,0.86973,328.4
160,25,14,800,250,15000,600,1,1,1,1,1197.4,21.344,0.78597,0.86314,301.69
180,25,14,800,250,15000,600,1,1,1,1,1511.8,20.84,0.76975,0.87434,315.74
140,30,14,800,250,15000,600,1,1,1,1,1292.4,21.142,0.77951,0.83514,307.31
160,30,14,800,250,15000,600,1,1,1,1,1673.3,20.537,0.75992,0.85514,324.18
180,30,14,800,250,15000,600,1,1,1,1,2062.1,19.933,0.74,0.86494,341.05
120,35,14,800,250,15000,600,1,1,1,1,1262.4,21.142,0.77951,0.79012,307.31
140,35,14,800,250,15000,600,1,1,1,1,1707.6,20.437,0.75662,0.82806,326.99
160,35,14,800,250,15000,600,1,1,1,1,2163.3,19.731,0.73329,0.8466,346.67
180,35,14,800,250,15000,600,1,1,1,1,2628.6,19.026,0.70948,0.85482,366.35
160,25,8,400,350,15000,600,1,1,1,1,1002.8,23.071,0.80719,0.87863,245.68
180,25,8,400,350,15000,600,1,1,1,1,1317.2,22.783,0.79833,0.89234,253.71
140,30,8,400,350,15000,600,1,1,1,1,1097.9,22.956,0.80365,0.85162,248.89
160,30,8,400,350,15000,600,1,1,1,1,1478.7,22.611,0.79299,0.87471,258.53
180,30,8,400,350,15000,600,1,1,1,1,1867.5,22.265,0.78224,0.88781,268.17
120,35,8,400,350,15000,600,1,1,1,1,1067.9,22.956,0.80365,0.8066,248.89
140,35,8,400,350,15000,600,1,1,1,1,1513,22.553,0.79121,0.84817,260.14
160,35,8,400,350,15000,600,1,1,1,1,1968.8,22.15,0.77864,0.87063,271.38
180,35,8,400,350,15000,600,1,1,1,1,2434,21.747,0.76595,0.88309,282.63
160,25,11,400,350,15000,600,1,1,1,1,1002.8,22.208,0.78044,0.87115,269.78
180,25,11,400,350,15000,600,1,1,1,1,1317.2,21.812,0.76799,0.88369,280.82
140,30,11,400,350,15000,600,1,1,1,1,1097.9,22.049,0.77548,0.84368,274.2
160,30,11,400,350,15000,600,1,1,1,1,1478.7,21.574,0.76047,0.86533,287.45
180,30,11,400,350,15000,600,1,1,1,1,1867.5,21.099,0.74527,0.87691,300.7
120,35,11,400,350,15000,600,1,1,1,1,1067.9,22.049,0.77548,0.79866,274.2
140,35,11,400,350,15000,600,1,1,1,1,1513,21.495,0.75795,0.83854,289.66
160,35,11,400,350,15000,600,1,1,1,1,1968.8,20.941,0.74016,0.8592,305.12
180,35,11,400,350,15000,600,1,1,1,1,2434,20.386,0.72212,0.86973,320.59
160,25,14,400,350,15000,600,1,1,1,1,1002.8,21.344,0.75312,0.86314,293.88
180,25,14,400,350,15000,600,1,1,1,1,1317.2,20.84,0.7369,0.87434,307.93
140,30,14,400,350,15000,600,1,1,1,1,1097.9,21.142,0.74666,0.83514,299.5
160,30,14,400,350,15000,600,1,1,1,1,1478.7,20.537,0.72706,0.85514,316.37
180,30,14,400,350,15000,600,1,1,1,1,1867.5,19.933,0.70715,0.86494,333.24
120,35,14,400,350,15000,600,1,1,1,1,1067.9,21.142,0.74666,0.79012,299.5
140,35,14,400,350,15000,600,1,1,1,1,1513,20.437,0.72377,0.82806,319.18
160,35,14,400,350,15000,600,1,1,1,1,1968.8,19.731,0.70043,0.8466,338.86
180,35,14,400,350,15000,600,1,1,1,1,2434,19.026,0.67663,0.85482,358.54
180,25,8,600,350,15000,600,1,1,1,1,1314.3,22.783,0.81377,0.89234,258.42
140,30,8,600,350,15000,600,1,1,1,1,1094.9,22.956,0.81908,0.85162,253.6
160,30,8,600,350,15000,600,1,1,1,1,1475.7,22.611,0.80842,0.87471,263.24
180,30,8,600,350,15000,600,1,1,1,1,1864.5,22.265,0.79767,0.88781,272.88
120,35,8,600,350,15000,600,1,1,1,1,1064.9,22.956,0.81908,0.8066,253.6
140,35,8,600,350,15000,600,1,1,1,1,1510,22.553,0.80664,0.84817,264.85
160,35,8,600,350,15000,600,1,1,1,1,1965.8,22.15,0.79407,0.87063,276.09
180,35,8,600,350,15000,600,1,1,1,1,2431.1,21.747,0.78138,0.88309,287.34
180,25,11,600,350,15000,600,1,1,1,1,1314.3,21.812,0.78343,0.88369,285.53
140,30,11,600,350,15000,600,1,1,1,1,1094.9,22.049,0.79091,0.84368,278.9
160,30,11,600,350,15000,600,1,1,1,1,1475.7,21.574,0.7759,0.86533,292.16
180,30,11,600,350,15000,600,1,1,1,1,1864.5,21.099,0.7607,0.87691,305.41
120,35,11,600,350,15000,600,1,1,1,1,1064.9,22.049,0.79091,0.79866,278.9
140,35,11,600,350,15000,600,1,1,1,1,1510,21.495,0.77338,0.83854,294.37
160,35,11,600,350,15000,600,1,1,1,1,1965.8,20.941,0.75559,0.8592,309.83
180,35,11,600,350,15000,600,1,1,1,1,2431.1,20.386,0.73755,0.86973,325.29
180,25,14,600,350,15000,600,1,1,1,1,1314.3,20.84,0.75233,0.87434,312.64
140,30,14,600,350,15000,600,1,1,1,1,1094.9,21.142,0.76209,0.83514,304.21
160,30,14,600,350,15000,600,1,1,1,1,1475.7,20.537,0.7425,0.85514,321.08
180,30,14,600,350,15000,600,1,1,1,1,1864.5,19.933,0.72258,0.86494,337.94
120,35,14,600,350,15000,600,1,1,1,1,1064.9,21.142,0.76209,0.79012,304.21
140,35,14,600,350,15000,600,1,1,1,1,1510,20.437,0.7392,0.82806,323.89
160,35,14,600,350,15000,600,1,1,1,1,1965.8,19.731,0.71586,0.8466,343.57
180,35,14,600,350,15000,600,1,1,1,1,2431.1,19.026,0.69206,0.85482,363.25
180,25,8,800,350,15000,600,1,1,1,1,1311.8,22.783,0.8292,0.89234,263.13
140,30,8,800,350,15000,600,1,1,1,1,1092.4,22.956,0.83452,0.85162,258.31
160,30,8,800,350,15000,600,1,1,1,1,1473.3,22.611,0.82386,0.87471,267.95
180,30,8,800,350,15000,600,1,1,1,1,1862.1,22.265,0.81311,0.88781,277.59
120,35,8,800,350,15000,600,1,1,1,1,1062.4,22.956,0.83452,0.8066,258.31
140,35,8,800,350,15000,600,1,1,1,1,1507.6,22.553,0.82207,0.84817,269.55
160,35,8,800,350,15000,600,1,1,1,1,1963.3,22.15,0.8095,0.87063,280.8
180,35,8,800,350,15000,600,1,1,1,1,2428.6,21.747,0.79681,0.88309,292.05
180,25,11,800,350,15000,600,1,1,1,1,1311.8,21.812,0.79886,0.88369,290.24
140,30,11,800,350,15000,600,1,1,1,1,1092.4,22.049,0.80634,0.84368,283.61
160,30,11,800,350,15000,600,1,1,1,1,1473.3,21.574,0.79133,0.86533,296.87
180,30,11,800,350,15000,600,1,1,1,1,1862.1,21.099,0.77613,0.87691,310.12
120,35,11,800,350,15000,600,1,1,1,1,1062.4,22.049,0.80634,0.79866,283.61
140,35,11,800,350,15000,600,1,1,1,1,1507.6,21.495,0.78881,0.83854,299.08
160,35,11,800,350,15000,600,1,1,1,1,1963.3,20.941,0.77102,0.8592,314.54
180,35,11,800,350,15000,600,1,1,1,1,2428.6,20.386,0.75298,0.86973,330
180,25,14,800,350,15000,600,1,1,1,1,1311.8,20.84,0.76776,0.87434,317.35
140,30,14,800,350,15000,600,1,1,1,1,1092.4,21.142,0.77752,0.83514,308.92
160,30,14,800,350,15000,600,1,1,1,1,1473.3,20.537,0.75793,0.85514,325.78
180,30,14,800,350,15000,600,1,1,1,1,1862.1,19.933,0.73801,0.86494,342.65
120,35,14,800,350,15000,600,1,1,1,1,1062.4,21.142,0.77752,0.79012,308.92
140,35,14,800,350,15000,600,1,1,1,1,1507.6,20.437,0.75463,0.82806,328.6
160,35,14,800,350,15000,600,1,1,1,1,1963.3,19.731,0.7313,0.8466,348.28
180,35,14,800,350,15000,600,1,1,1,1,2428.6,19.026,0.70749,0.85482,367.96
180,20,8,400,150,25000,600,1,1,1,1,1185.9,23.302,0.81814,0.89669,284.19
140,25,8,400,150,25000,600,1,1,1,1,1094.9,23.359,0.8199,0.85497,282.59
160,25,8,400,150,25000,600,1,1,1,1,1402.8,23.071,0.8111,0.87863,290.62
180,25,8,400,150,25000,600,1,1,1,1,1717.2,22.783,0.80225,0.89234,298.65
120,30,8,400,150,25000,600,1,1,1,1,1125.9,23.302,0.81814,0.80948,284.19
140,30,8,400,150,25000,600,1,1,1,1,1497.9,22.956,0.80757,0.85162,293.83
160,30,8,400,150,25000,600,1,1,1,1,1878.7,22.611,0.79691,0.87471,303.47
180,30,8,400,150,25000,600,1,1,1,1,2267.5,22.265,0.78616,0.88781,313.11
120,35,8,400,150,25000,600,1,1,1,1,1467.9,22.956,0.80757,0.8066,293.83
140,35,8,400,150,25000,600,1,1,1,1,1913,22.553,0.79512,0.84817,305.08
160,35,8,400,150,25000,600,1,1,1,1,2368.8,22.15,0.78256,0.87063,316.32
180,35,8,400,150,25000,600,1,1,1,1,2834,21.747,0.76986,0.88309,327.57
180,20,11,400,150,25000,600,1,1,1,1,1185.9,22.524,0.79423,0.8901,305.88
140,25,11,400,150,25000,600,1,1,1,1,1094.9,22.604,0.79669,0.8486,303.67
160,25,11,400,150,25000,600,1,1,1,1,1402.8,22.208,0.78436,0.87115,314.72
180,25,11,400,150,25000,600,1,1,1,1,1717.2,21.812,0.77191,0.88369,325.76
120,30,11,400,150,25000,600,1,1,1,1,1125.9,22.524,0.79423,0.80289,305.88
140,30,11,400,150,25000,600,1,1,1,1,1497.9,22.049,0.7794,0.84368,319.14
160,30,11,400,150,25000,600,1,1,1,1,1878.7,21.574,0.76438,0.86533,332.39
180,30,11,400,150,25000,600,1,1,1,1,2267.5,21.099,0.74919,0.87691,345.64
120,35,11,400,150,25000,600,1,1,1,1,1467.9,22.049,0.7794,0.79866,319.14
140,35,11,400,150,25000,600,1,1,1,1,1913,21.495,0.76186,0.83854,334.6
160,35,11,400,150,25000,600,1,1,1,1,2368.8,20.941,0.74408,0.8592,350.06
180,35,11,400,150,25000,600,1,1,1,1,2834,20.386,0.72603,0.86973,365.53
180,20,14,400,150,25000,600,1,1,1,1,1185.9,21.747,0.76986,0.88309,327.57
140,25,14,400,150,25000,600,1,1,1,1,1094.9,21.848,0.77305,0.84184,324.76
160,25,14,400,150,25000,600,1,1,1,1,1402.8,21.344,0.75704,0.86314,338.82
180,25,14,400,150,25000,600,1,1,1,1,1717.2,20.84,0.74082,0.87434,352.87
120,30,14,400,150,25000,600,1,1,1,1,1125.9,21.747,0.76986,0.79588,327.57
140,30,14,400,150,25000,600,1,1,1,1,1497.9,21.142,0.75058,0.83514,344.44
160,30,14,400,150,25000,600,1,1,1,1,1878.7,20.537,0.73098,0.85514,361.31
180,30,14,400,150,25000,600,1,1,1,1,2267.5,19.933,0.71106,0.86494,378.18
120,35,14,400,150,25000,600,1,1,1,1,1467.9,21.142,0.75058,0.79012,344.44
140,35,14,400,150,25000,600,1,1,1,1,1913,20.437,0.72768,0.82806,364.12
160,35,14,400,150,25000,600,1,1,1,1,2368.8,19.731,0.70435,0.8466,383.8
180,35,14,400,150,25000,600,1,1,1,1,2834,19.026,0.68055,0.85482,403.48
180,20,8,600,150,25000,600,1,1,1,1,1182.9,23.302,0.83358,0.89669,288.9
140,25,8,600,150,25000,600,1,1,1,1,1091.9,23.359,0.83533,0.85497,287.3
160,25,8,600,150,25000,600,1,1,1,1,1399.9,23.071,0.82654,0.87863,295.33
180,25,8,600,150,25000,600,1,1,1,1,1714.3,22.783,0.81768,0.89234,303.36
120,30,8,600,150,25000,600,1,1,1,1,1122.9,23.302,0.83358,0.80948,288.9
140,30,8,600,150,25000,600,1,1,1,1,1494.9,22.956,0.823,0.85162,298.54
160,30,8,600,150,25000,600,1,1,1,1,1875.7,22.611,0.81234,0.87471,308.18
180,30,8,600,150,25000,600,1,1,1,1,2264.5,22.265,0.80159,0.88781,317.82
120,35,8,600,150,25000,600,1,1,1,1,1464.9,22.956,0.823,0.8066,298.54
140,35,8,600,150,25000,600,1,1,1,1,1910,22.553,0.81056,0.84817,309.79
160,35,8,600,150,25000,600,1,1,1,1,2365.8,22.15,0.79799,0.87063,321.03
180,35,8,600,150,25000,600,1,1,1,1,2831.1,21.747,0.78529,0.88309,332.28
180,20,11,600,150,25000,600,1,1,1,1,1182.9,22.524,0.80966,0.8901,310.59
140,25,11,600,150,25000,600,1,1,1,1,1091.9,22.604,0.81212,0.8486,308.38
160,25,11,600,150,25000,600,1,1,1,1,1399.9,22.208,0.79979,0.87115,319.43
180,25,11,600,150,25000,600,1,1,1,1,1714.3,21.812,0.78734,0.88369,330.47
120,30,11,600,150,25000,600,1,1,1,1,1122.9,22.524,0.80966,0.80289,310.59
140,30,11,600,150,25000,600,1,1,1,1,1494.9,22.049,0.79483,0.84368,323.84
160,30,11,600,150,25000,600,1,1,1,1,1875.7,21.574,0.77981,0.86533,337.1
180,30,11,600,150,25000,600,1,1,1,1,2264.5,21.099,0.76462,0.87691,350.35
120,35,11,600,150,25000,600,1,1,1,1,1464.9,22.049,0.79483,0.79866,323.84
140,35,11,600,150,25000,600,1,1,1,1,1910,21.495,0.77729,0.83854,339.31
160,35,11,600,150,25000,600,1,1,1,1,2365.8,20.941,0.75951,0.8592,354.77
180,35,11,600,150,25000,600,1,1,1,1,2831.1,20.386,0.74146,0.86973,370.23
180,20,14,600,150,25000,600,1,1,1,1,1182.9,21.747,0.78529,0.88309,332.28
140,25,14,600,150,25000,600,1,1,1,1,1091.9,21.848,0.78848,0.84184,329.47
160,25,14,600,150,25000,600,1,1,1,1,1399.9,21.344,0.77247,0.86314,343.52
180,25,14,600,150,25000,600,1,1,1,1,1714.3,20.84,0.75625,0.87434,357.58
120,30,14,600,150,25000,600,1,1,1,1,1122.9,21.747,0.78529,0.79588,332.28
140,30,14,600,150,25000,600,1,1,1,1,1494.9,21.142,0.76601,0.83514,349.15
160,30,14,600,150,25000,600,1,1,1,1,1875.7,20.537,0.74641,0.85514,366.02
180,30,14,600,150,25000,600,1,1,1,1,2264.5,19.933,0.72649,0.86494,382.88
120,35,14,600,150,25000,600,1,1,1,1,1464.9,21.142,0.76601,0.79012,349.15
140,35,14,600,150,25000,600,1,1,1,1,1910,20.437,0.74312,0.82806,368.83
160,35,14,600,150,25000,600,1,1,1,1,2365.8,19.731,0.71978,0.8466,388.51
180,35,14,600,150,25000,600,1,1,1,1,2831.1,19.026,0.69598,0.85482,408.19
180,20,8,800,150,25000,600,1,1,1,1,1180.5,23.302,0.84901,0.89669,293.61
140,25,8,800,150,25000,600,1,1,1,1,1089.4,23.359,0.85076,0.85497,292
160,25,8,800,150,25000,600,1,1,1,1,1397.4,23.071,0.84197,0.87863,300.04
180,25,8,800,150,25000,600,1,1,1,1,1711.8,22.783,0.83311,0.89234,308.07
120,30,8,800,150,25000,600,1,1,1,1,1120.5,23.302,0.84901,0.80948,293.61
140,30,8,800,150,25000,600,1,1,1,1,1492.4,22.956,0.83843,0.85162,303.25
160,30,8,800,150,25000,600,1,1,1,1,1873.3,22.611,0.82777,0.87471,312.89
180,30,8,800,150,25000,600,1,1,1,1,2262.1,22.265,0.81702,0.88781,322.53
120,35,8,800,150,25000,600,1,1,1,1,1462.4,22.956,0.83843,0.8066,303.25
140,35,8,800,150,25000,600,1,1,1,1,1907.6,22.553,0.82599,0.84817,314.49
160,35,8,800,150,25000,600,1,1,1,1,2363.3,22.15,0.81342,0.87063,325.74
180,35,8,800,150,25000,600,1,1,1,1,2828.6,21.747,0.80072,0.88309,336.99
180,20,11,800,150,25000,600,1,1,1,1,1180.5,22.524,0.82509,0.8901,315.3
140,25,11,800,150,25000,600,1,1,1,1,1089.4,22.604,0.82755,0.8486,313.09
160,25,11,800,150,25000,600,1,1,1,1,1397.4,22.208,0.81522,0.87115,324.13
180,25,11,800,150,25000,600,1,1,1,1,1711.8,21.812,0.80277,0.88369,335.18
120,30,11,800,150,25000,600,1,1,1,1,1120.5,22.524,0.82509,0.80289,315.3
140,30,11,800,150,25000,600,1,1,1,1,1492.4,22.049,0.81026,0.84368,328.55
160,30,11,800,150,25000,600,1,1,1,1,1873.3,21.574,0.79524,0.86533,341.81
180,30,11,800,150,25000,600,1,1,1,1,2262.1,21.099,0.78005,0.87691,355.06
120,35,11,800,150,25000,600,1,1,1,1,1462.4,22.049,0.81026,0.79866,328.55
140,35,11,800,150,25000,600,1,1,1,1,1907.6,21.495,0.79272,0.83854,344.02
160,35,11,800,150,25000,600,1,1,1,1,2363.3,20.941,0.77494,0.8592,359.48
180,35,11,800,150,25000,600,1,1,1,1,2828.6,20.386,0.75689,0.86973,374.94
180,20,14,800,150,25000,600,1,1,1,1,1180.5,21.747,0.80072,0.88309,336.99
140,25,14,800,150,25000,600,1,1,1,1,1089.4,21.848,0.80391,0.84184,334.18
160,25,14,800,150,25000,600,1,1,1,1,1397.4,21.344,0.7879,0.86314,348.23
180,25,14,800,150,25000,600,1,1,1,1,1711.8,20.84,0.77168,0.87434,362.29
120,30,14,800,150,25000,600,1,1,1,1,1120.5,21.747,0.80072,0.79588,336.99
140,30,14,800,150,25000,600,1,1,1,1,1492.4,21.142,0.78144,0.83514,353.86
160,30,14,800,150,25000,600,1,1,1,1,1873.3,20.537,0.76184,0.85514,370.72
180,30,14,800,150,25000,600,1,1,1,1,2262.1,19.933,0.74193,0.86494,387.59
120,35,14,800,150,25000,600,1,1,1,1,1462.4,21.142,0.78144,0.79012,353.86
140,35,14,800,150,25000,600,1,1,1,1,1907.6,20.437,0.75855,0.82806,373.54
160,35,14,800,150,25000,600,1,1,1,1,2363.3,19.731,0.73521,0.8466,393.22
180,35,14,800,150,25000,600,1,1,1,1,2828.6,19.026,0.71141,0.85482,412.9
160,25,8,400,250,25000,600,1,1,1,1,1202.8,23.071,0.80911,0.87863,292.23
180,25,8,400,250,25000,600,1,1,1,1,1517.2,22.783,0.80026,0.89234,300.26
140,30,8,400,250,25000,600,1,1,1,1,1297.9,22.956,0.80558,0.85162,295.44
160,30,8,400,250,25000,600,1,1,1,1,1678.7,22.611,0.79492,0.87471,305.08
180,30,8,400,250,25000,600,1,1,1,1,2067.5,22.265,0.78417,0.88781,314.72
120,35,8,400,250,25000,600,1,1,1,1,1267.9,22.956,0.80558,0.8066,295.44
140,35,8,400,250,25000,600,1,1,1,1,1713,22.553,0.79313,0.84817,306.68
160,35,8,400,250,25000,600,1,1,1,1,2168.8,22.15,0.78057,0.87063,317.93
180,35,8,400,250,25000,600,1,1,1,1,2634,21.747,0.76787,0.88309,329.18
160,25,11,400,250,25000,600,1,1,1,1,1202.8,22.208,0.78237,0.87115,316.32
180,25,11,400,250,25000,600,1,1,1,1,1517.2,21.812,0.76992,0.88369,327.37
140,30,11,400,250,25000,600,1,1,1,1,1297.9,22.049,0.7774,0.84368,320.74
160,30,11,400,250,25000,600,1,1,1,1,1678.7,21.574,0.76239,0.86533,334
180,30,11,400,250,25000,600,1,1,1,1,2067.5,21.099,0.74719,0.87691,347.25
120,35,11,400,250,25000,600,1,1,1,1,1267.9,22.049,0.7774,0.79866,320.74
140,35,11,400,250,25000,600,1,1,1,1,1713,21.495,0.75987,0.83854,336.2
160,35,11,400,250,25000,600,1,1,1,1,2168.8,20.941,0.74209,0.8592,351.67
180,35,11,400,250,25000,600,1,1,1,1,2634,20.386,0.72404,0.86973,367.13
160,25,14,400,250,25000,600,1,1,1,1,1202.8,21.344,0.75505,0.86314,340.42
180,25,14,400,250,25000,600,1,1,1,1,1517.2,20.84,0.73883,0.87434,354.48
140,30,14,400,250,25000,600,1,1,1,1,1297.9,21.142,0.74858,0.83514,346.04
160,30,14,400,250,25000,600,1,1,1,1,1678.7,20.537,0.72899,0.85514,362.91
180,30,14,400,250,25000,600,1,1,1,1,2067.5,19.933,0.70907,0.86494,379.78
120,35,14,400,250,25000,600,1,1,1,1,1267.9,21.142,0.74858,0.79012,346.04
140,35,14,400,250,25000,600,1,1,1,1,1713,20.437,0.72569,0.82806,365.72
160,35,14,400,250,25000,600,1,1,1,1,2168.8,19.731,0.70236,0.8466,385.4
180,35,14,400,250,25000,600,1,1,1,1,2634,19.026,0.67856,0.85482,405.08
160,25,8,600,250,25000,600,1,1,1,1,1199.9,23.071,0.82454,0.87863,296.93
180,25,8,600,250,25000,600,1,1,1,1,1514.3,22.783,0.81569,0.89234,304.97
140,30,8,600,250,25000,600,1,1,1,1,1294.9,22.956,0.82101,0.85162,300.15
160,30,8,600,250,25000,600,1,1,1,1,1675.7,22.611,0.81035,0.87471,309.79
180,30,8,600,250,25000,600,1,1,1,1,2064.5,22.265,0.7996,0.88781,319.42
120,35,8,600,250,25000,600,1,1,1,1,1264.9,22.956,0.82101,0.8066,300.15
